,id,naturalness,next,final
670,247_1,natural,"[0.21834278106689453, 0.9068330526351929, 0.9079495668411255, 0.8466610312461853, 0.8622350692749023, 0.9437351226806641, 0.9747289419174194, 0.9695111513137817, 0.9745901226997375, 0.9804201722145081, 0.9855585098266602, 0.9877914190292358, 0.9932675361633301, 0.9858906269073486, 0.9862814545631409, 0.9919296503067017, 0.9902992248535156, 0.9915419220924377, 0.9915137887001038, 0.9932605028152466, 0.9943619966506958, 0.992723822593689, 0.996609091758728, 0.9974409341812134, 0.9977266788482666, 0.9981511831283569, 0.9980683922767639, 0.9986251592636108, 0.998692512512207, 0.9989593029022217, 0.9994829893112183, 0.9991530776023865, 0.9995021224021912, 0.9994620680809021, 0.9996531009674072, 0.9996798038482666, 0.9995678663253784, 0.9988293647766113, 0.9991299510002136, 0.9996508359909058, 0.9997496604919434, 0.9997701644897461, 0.9997846484184265, 0.9998667240142822, 0.9998530745506287, 0.9998471736907959, 0.9998263716697693, 0.9998321533203125, 0.9997976422309875, 0.9996951222419739]","[0.013989567756652832, 0.23951631784439087, 0.30063652992248535, 0.39395439624786377, 0.5903616547584534, 0.7380585670471191, 0.7443729043006897, 0.7691015005111694, 0.8094079494476318, 0.8103784918785095, 0.815809428691864, 0.8235318660736084, 0.8387044668197632, 0.8619300127029419, 0.885823667049408, 0.9020240306854248, 0.9167983531951904, 0.9288659691810608, 0.9312993288040161, 0.9398439526557922, 0.9403115510940552, 0.9445569515228271, 0.9504088163375854, 0.9535443782806396, 0.9557243585586548, 0.9619814157485962, 0.9676820039749146, 0.9711016416549683, 0.9755197763442993, 0.977897047996521, 0.9793974757194519, 0.9806668162345886, 0.9824469089508057, 0.9841287136077881, 0.9854773283004761, 0.9868410229682922, 0.9884295463562012, 0.9900739192962646, 0.9914171695709229, 0.992784321308136, 0.9938521385192871, 0.99491286277771, 0.9956468343734741, 0.9962822794914246, 0.9967697858810425, 0.9974669814109802, 0.9980484247207642, 0.9987837672233582, 0.9993066787719727, 0.9996951222419739]"
669,247_0,natural,"[0.3066147565841675, 0.8548266887664795, 0.9079409837722778, 0.8879071474075317, 0.9200201034545898, 0.8981966972351074, 0.952052116394043, 0.9461439847946167, 0.974933922290802, 0.9884313344955444, 0.9904276132583618, 0.9906083345413208, 0.9853659272193909, 0.9848077297210693, 0.9705640077590942, 0.9865630865097046, 0.9940699934959412, 0.9964591264724731, 0.9976195096969604, 0.9977965354919434, 0.9987460374832153, 0.9987521767616272, 0.9987466335296631, 0.9989668726921082, 0.9983999729156494, 0.9987730383872986, 0.9990972280502319, 0.9990901350975037, 0.9996061325073242, 0.9996384978294373, 0.999464213848114, 0.9996278285980225, 0.999696671962738, 0.9997703433036804, 0.9998236894607544, 0.9998037815093994, 0.9997766017913818, 0.999717116355896, 0.9998214840888977, 0.9998207092285156, 0.999832808971405, 0.9998003244400024, 0.9997975826263428, 0.9998490810394287, 0.9997916221618652, 0.9997809529304504, 0.999768078327179, 0.9998202919960022, 0.9996699690818787, 0.9995849132537842]","[0.006092250347137451, 0.2674304246902466, 0.376146137714386, 0.471740186214447, 0.5389758944511414, 0.5924216508865356, 0.6710492968559265, 0.7236053347587585, 0.7933369874954224, 0.8351570963859558, 0.847449004650116, 0.8464969396591187, 0.8452094197273254, 0.8374145030975342, 0.8384594321250916, 0.881676197052002, 0.9071905612945557, 0.9209339618682861, 0.9290095567703247, 0.9359443187713623, 0.9421247839927673, 0.9464148879051208, 0.9512404203414917, 0.9551989436149597, 0.9581831693649292, 0.9618708491325378, 0.9646703004837036, 0.9673483371734619, 0.9689892530441284, 0.970573365688324, 0.9726742506027222, 0.9739333391189575, 0.974697470664978, 0.9754106998443604, 0.976204514503479, 0.977971613407135, 0.9799235463142395, 0.9813967347145081, 0.983648955821991, 0.985491156578064, 0.987207293510437, 0.9890406131744385, 0.9907235503196716, 0.9924233555793762, 0.9937984943389893, 0.9952499866485596, 0.9966037273406982, 0.9978119134902954, 0.9987150430679321, 0.9995849132537842]"
667,246_8,natural,"[0.2895969748497009, 0.9757088422775269, 0.9301152229309082, 0.7654212713241577, 0.7693259716033936, 0.8496320843696594, 0.9030900597572327, 0.8813241124153137, 0.7853502035140991, 0.9276605844497681, 0.9333945512771606, 0.9310826063156128, 0.9358131289482117, 0.9168745875358582, 0.9352066516876221, 0.9781731963157654, 0.9860842823982239, 0.9901571273803711, 0.9912406206130981, 0.9917649626731873, 0.9944744110107422, 0.9954873323440552, 0.9969634413719177, 0.9965903759002686, 0.9965744018554688, 0.9980100989341736, 0.9982348084449768, 0.998870849609375, 0.9988594055175781, 0.9988162517547607, 0.9989537000656128, 0.9990691542625427, 0.9989216327667236, 0.9985183477401733, 0.9991995692253113, 0.9988677501678467, 0.9990987777709961, 0.9993128776550293, 0.9993966817855835, 0.9995518326759338, 0.9994865655899048, 0.9996465444564819, 0.9994637966156006, 0.9993613958358765, 0.9996719360351562, 0.9995929002761841, 0.9995683431625366, 0.999496340751648, 0.9993888735771179, 0.9996212720870972]","[0.04565250873565674, 0.109549880027771, 0.11993193626403809, 0.154577374458313, 0.23776483535766602, 0.29582589864730835, 0.3402150869369507, 0.43466097116470337, 0.5548105239868164, 0.4918149709701538, 0.5620973110198975, 0.6194918155670166, 0.6465153694152832, 0.6897058486938477, 0.7905311584472656, 0.8603122234344482, 0.8648104667663574, 0.8532354831695557, 0.8639361262321472, 0.8724266290664673, 0.8847029209136963, 0.8859633207321167, 0.8933082222938538, 0.8966735601425171, 0.9051968455314636, 0.9168760180473328, 0.9178842306137085, 0.9164347648620605, 0.9178688526153564, 0.9213700294494629, 0.9297977089881897, 0.9358781576156616, 0.9421157836914062, 0.9466982483863831, 0.9532022476196289, 0.9586422443389893, 0.9642331004142761, 0.9699593782424927, 0.9754704236984253, 0.9789395332336426, 0.9812376499176025, 0.9838303327560425, 0.9860019087791443, 0.9875913858413696, 0.990442156791687, 0.9925824999809265, 0.9947754144668579, 0.9966727495193481, 0.9984259605407715, 0.9996212720870972]"
666,246_2,natural,"[0.3054364323616028, 0.8451175689697266, 0.9302951097488403, 0.8597727417945862, 0.8775954842567444, 0.6103839874267578, 0.8786685466766357, 0.8579282760620117, 0.8419642448425293, 0.8453433513641357, 0.9569711685180664, 0.9686833620071411, 0.9686926603317261, 0.9527497291564941, 0.9764069318771362, 0.979864239692688, 0.9861354827880859, 0.9840915203094482, 0.9745305776596069, 0.9798710346221924, 0.9858471751213074, 0.980683445930481, 0.9839541912078857, 0.9889402389526367, 0.9806584715843201, 0.9895145893096924, 0.9899041056632996, 0.9937968254089355, 0.9900262355804443, 0.9976568222045898, 0.9984221458435059, 0.9977321624755859, 0.9976270794868469, 0.9988397359848022, 0.999212384223938, 0.9985345005989075, 0.9987459182739258, 0.9990453720092773, 0.9995794296264648, 0.9995592832565308, 0.9994257688522339, 0.9996265172958374, 0.9997180700302124, 0.9995818138122559, 0.9996647238731384, 0.9996757507324219, 0.9996384382247925, 0.9995367527008057, 0.9992531538009644, 0.9988803863525391]","[0.016236603260040283, 0.0995146632194519, 0.11329346895217896, 0.1374436616897583, 0.17607331275939941, 0.22418594360351562, 0.42119354009628296, 0.4716190695762634, 0.5455995202064514, 0.5807198286056519, 0.7161478996276855, 0.753171443939209, 0.7528573274612427, 0.7662506103515625, 0.8017652034759521, 0.8199476003646851, 0.8459422588348389, 0.8557595610618591, 0.8561165928840637, 0.8554404973983765, 0.8619440197944641, 0.8906602263450623, 0.9200196862220764, 0.9336987733840942, 0.9449509382247925, 0.9448540210723877, 0.9428762793540955, 0.939876914024353, 0.9440540671348572, 0.953865647315979, 0.9570311903953552, 0.9626861810684204, 0.9674237966537476, 0.9721497893333435, 0.9755967855453491, 0.9787240624427795, 0.9802831411361694, 0.9810869097709656, 0.9810786247253418, 0.9828811287879944, 0.9837531447410583, 0.9856021404266357, 0.9874227046966553, 0.9882106781005859, 0.9899412989616394, 0.9917393922805786, 0.9933499097824097, 0.9954948425292969, 0.9972008466720581, 0.9988803863525391]"
661,244_8,natural,"[0.2729138731956482, 0.9627794623374939, 0.9121800661087036, 0.9453589916229248, 0.9512127041816711, 0.89955073595047, 0.88334059715271, 0.8816583156585693, 0.9287232756614685, 0.8163080811500549, 0.9115660190582275, 0.9697085618972778, 0.974689245223999, 0.9657852649688721, 0.9793278574943542, 0.9918606281280518, 0.9914224743843079, 0.9940844774246216, 0.9938390851020813, 0.9935615062713623, 0.993571400642395, 0.992861270904541, 0.9950458407402039, 0.9951156377792358, 0.9910284280776978, 0.9856070280075073, 0.9966086745262146, 0.9979768395423889, 0.9985359907150269, 0.9982949495315552, 0.9980761408805847, 0.9970208406448364, 0.9987795352935791, 0.9990359544754028, 0.9992602467536926, 0.9991225004196167, 0.9992791414260864, 0.9995003342628479, 0.9995411038398743, 0.9995281100273132, 0.9995602369308472, 0.9994105100631714, 0.9993430376052856, 0.9994738101959229, 0.9994116425514221, 0.9996092319488525, 0.9994789361953735, 0.9995154142379761, 0.9990888833999634, 0.9991799592971802]","[0.10687863826751709, 0.286781370639801, 0.3349063992500305, 0.4012600779533386, 0.4149540662765503, 0.43980562686920166, 0.4559403657913208, 0.5157829523086548, 0.5508307218551636, 0.566386342048645, 0.6882692575454712, 0.723633885383606, 0.7253199815750122, 0.7299108505249023, 0.7411271333694458, 0.7446591854095459, 0.7549515962600708, 0.7666311264038086, 0.783342719078064, 0.7981280088424683, 0.8151360750198364, 0.8312312960624695, 0.8470093011856079, 0.8517592549324036, 0.8589447736740112, 0.8764289021492004, 0.8926082849502563, 0.9027607440948486, 0.9097367525100708, 0.9147934913635254, 0.9224258661270142, 0.9291173815727234, 0.9409366846084595, 0.9469518661499023, 0.9522315263748169, 0.9575574994087219, 0.9621728658676147, 0.9668412208557129, 0.9708588123321533, 0.972867488861084, 0.975223183631897, 0.9783706665039062, 0.9816092848777771, 0.9848043918609619, 0.9880837798118591, 0.991390585899353, 0.9931454062461853, 0.995646059513092, 0.997361421585083, 0.9991799592971802]"
660,243_6,natural,"[0.3095576763153076, 0.9368841648101807, 0.8743270039558411, 0.7634983658790588, 0.7919281125068665, 0.8953539133071899, 0.9396464824676514, 0.9708654284477234, 0.9614529609680176, 0.9653730392456055, 0.9766525030136108, 0.9832482933998108, 0.9858131408691406, 0.9878249764442444, 0.9861971139907837, 0.9871054887771606, 0.9821984767913818, 0.9888200163841248, 0.9919508695602417, 0.9901763200759888, 0.9893507957458496, 0.9882171154022217, 0.9943937063217163, 0.992644190788269, 0.9965742230415344, 0.9948976039886475, 0.9952535629272461, 0.995682954788208, 0.9952126145362854, 0.9949041604995728, 0.9966371059417725, 0.9946240782737732, 0.9939138889312744, 0.9953745603561401, 0.9972512722015381, 0.9951816201210022, 0.9961749315261841, 0.9981432557106018, 0.9989748001098633, 0.9979294538497925, 0.9980897903442383, 0.9974994659423828, 0.9983818531036377, 0.9987996816635132, 0.9991841316223145, 0.9992709159851074, 0.9990653991699219, 0.9989331364631653, 0.998690128326416, 0.9983969330787659]","[0.09290063381195068, 0.20629215240478516, 0.22577661275863647, 0.27649199962615967, 0.3224146366119385, 0.4296410083770752, 0.546614944934845, 0.6293802261352539, 0.6652379035949707, 0.7075001001358032, 0.7421510219573975, 0.7365302443504333, 0.7478920817375183, 0.7679834365844727, 0.7924956679344177, 0.8100559115409851, 0.8310720324516296, 0.8471711874008179, 0.8531458377838135, 0.8668803572654724, 0.8778073787689209, 0.8922786712646484, 0.9002966284751892, 0.899712860584259, 0.9001222252845764, 0.9041585326194763, 0.9124729633331299, 0.9112879037857056, 0.9097405672073364, 0.913928210735321, 0.9107614755630493, 0.9141613245010376, 0.9229297637939453, 0.9291658997535706, 0.9341456890106201, 0.9388348460197449, 0.9480817317962646, 0.953285813331604, 0.9567087888717651, 0.9614139795303345, 0.967937707901001, 0.972091019153595, 0.9786373376846313, 0.982214093208313, 0.9856429100036621, 0.9883787631988525, 0.9910962581634521, 0.9938935041427612, 0.9960074424743652, 0.9983969330787659]"
659,243_2,natural,"[0.3486166000366211, 0.9548534154891968, 0.9453166723251343, 0.9074698686599731, 0.8053731918334961, 0.8287489414215088, 0.8801584243774414, 0.8985508680343628, 0.8924281597137451, 0.9197009801864624, 0.9552857279777527, 0.9727927446365356, 0.9671315550804138, 0.931442379951477, 0.9698097705841064, 0.9802942276000977, 0.9545497298240662, 0.921016275882721, 0.9470301866531372, 0.9940199851989746, 0.993030309677124, 0.9923784732818604, 0.9868258237838745, 0.9928032159805298, 0.9882066249847412, 0.9969081878662109, 0.9977817535400391, 0.9985688924789429, 0.9986705780029297, 0.9990499019622803, 0.9994044303894043, 0.9995580911636353, 0.9991204738616943, 0.9993406534194946, 0.9994641542434692, 0.999450147151947, 0.9993895888328552, 0.9995604753494263, 0.9994223713874817, 0.9993311166763306, 0.9996759295463562, 0.9997925162315369, 0.9997650384902954, 0.999826192855835, 0.9997628927230835, 0.9997550845146179, 0.9997938871383667, 0.9996801614761353, 0.9997187256813049, 0.9994663596153259]","[0.06531494855880737, 0.17373526096343994, 0.214058518409729, 0.2520395517349243, 0.30705028772354126, 0.3856707811355591, 0.41754525899887085, 0.4471714496612549, 0.5075311660766602, 0.5997166633605957, 0.631321132183075, 0.6320347785949707, 0.6524856090545654, 0.6964646577835083, 0.7170300483703613, 0.7385634183883667, 0.7676241993904114, 0.851016640663147, 0.8704873323440552, 0.8979184627532959, 0.9126539826393127, 0.9326872825622559, 0.9494462013244629, 0.9605920314788818, 0.9704880714416504, 0.9727762937545776, 0.9718764424324036, 0.9739687442779541, 0.9764584302902222, 0.9786407351493835, 0.9804538488388062, 0.9823748469352722, 0.9834960699081421, 0.9857171773910522, 0.9876695871353149, 0.9885950684547424, 0.9892849922180176, 0.9900792837142944, 0.9903541803359985, 0.9906246662139893, 0.9917439222335815, 0.9929558038711548, 0.9939289093017578, 0.9950961470603943, 0.9958075881004333, 0.9965376257896423, 0.9972435235977173, 0.9981615543365479, 0.9988342523574829, 0.9994663596153259]"
654,241_2,natural,"[0.2522950768470764, 0.7124742269515991, 0.9697887897491455, 0.9263384342193604, 0.8456639051437378, 0.7802833318710327, 0.7165647149085999, 0.9003514647483826, 0.6200604438781738, 0.8565341234207153, 0.925449788570404, 0.9427544474601746, 0.9589628577232361, 0.9071661233901978, 0.9769463539123535, 0.9823726415634155, 0.9821654558181763, 0.9885796308517456, 0.9799493551254272, 0.9934135675430298, 0.9954901933670044, 0.9949479103088379, 0.9963793754577637, 0.9974403381347656, 0.9977344274520874, 0.9967673420906067, 0.9918306469917297, 0.98279869556427, 0.9888888001441956, 0.9976317882537842, 0.9983630180358887, 0.9978989362716675, 0.9986845254898071, 0.9989399909973145, 0.9984832406044006, 0.9987208843231201, 0.9988930821418762, 0.9987515807151794, 0.9991217851638794, 0.9991943836212158, 0.999190092086792, 0.9993003606796265, 0.9991984963417053, 0.9985920190811157, 0.9992405772209167, 0.9990569353103638, 0.9992108345031738, 0.9990872144699097, 0.9991874694824219, 0.9991155862808228]","[0.1614874005317688, 0.1307496428489685, 0.1614590883255005, 0.17952591180801392, 0.250582218170166, 0.3915552496910095, 0.42828798294067383, 0.3946901559829712, 0.4244977831840515, 0.6718806028366089, 0.648472785949707, 0.6477984189987183, 0.5933974385261536, 0.6370700001716614, 0.741613507270813, 0.7743585705757141, 0.7795041799545288, 0.7678472995758057, 0.7728374004364014, 0.7958048582077026, 0.8051769733428955, 0.8108285069465637, 0.81986403465271, 0.8262232542037964, 0.8352287411689758, 0.8467748761177063, 0.8603637218475342, 0.8639772534370422, 0.8600326776504517, 0.8699076175689697, 0.8773530125617981, 0.8843168020248413, 0.8898670673370361, 0.8968875408172607, 0.9036966562271118, 0.9118895530700684, 0.9204093813896179, 0.9291823506355286, 0.9378010630607605, 0.9464787244796753, 0.9542437791824341, 0.960545539855957, 0.9668068885803223, 0.9738057255744934, 0.9803568124771118, 0.9848260283470154, 0.9895457029342651, 0.9936243295669556, 0.9969905614852905, 0.9991155862808228]"
653,241_1,natural,"[0.282259464263916, 0.8623784780502319, 0.8420965075492859, 0.7727895975112915, 0.9693611860275269, 0.9226598739624023, 0.9141064882278442, 0.8589203357696533, 0.938752293586731, 0.9156887531280518, 0.9493547081947327, 0.9349278211593628, 0.9164385795593262, 0.9588003754615784, 0.9640283584594727, 0.9747772216796875, 0.9733456373214722, 0.9713375568389893, 0.9860258102416992, 0.9902981519699097, 0.9913405179977417, 0.9920421242713928, 0.9921420812606812, 0.9967004060745239, 0.9969890713691711, 0.9940483570098877, 0.9973177909851074, 0.9809768795967102, 0.9967673420906067, 0.9984767436981201, 0.9990870356559753, 0.9991713762283325, 0.9993623495101929, 0.999319314956665, 0.9995076656341553, 0.9987000823020935, 0.998882532119751, 0.9995113015174866, 0.9995177984237671, 0.9995521306991577, 0.9995279312133789, 0.9995802640914917, 0.9994816780090332, 0.9991963505744934, 0.9990116953849792, 0.9989651441574097, 0.9992486834526062, 0.999323844909668, 0.9991674423217773, 0.9989800453186035]","[0.10316067934036255, 0.2218395471572876, 0.29419779777526855, 0.36354947090148926, 0.4400250315666199, 0.47006773948669434, 0.49591195583343506, 0.5025452375411987, 0.5394519567489624, 0.5750657916069031, 0.5967404246330261, 0.6263652443885803, 0.6713396310806274, 0.7129197120666504, 0.7301032543182373, 0.7291704416275024, 0.7426424622535706, 0.769618034362793, 0.7959020733833313, 0.8039279580116272, 0.8221017122268677, 0.8435831069946289, 0.8623086214065552, 0.872272789478302, 0.8749022483825684, 0.8775683045387268, 0.8728104829788208, 0.8823263049125671, 0.9133251905441284, 0.9165683388710022, 0.9214608669281006, 0.9259601831436157, 0.9305452108383179, 0.936071515083313, 0.9408965110778809, 0.9458197951316833, 0.9503487944602966, 0.9557791948318481, 0.96034836769104, 0.9644759893417358, 0.9687073230743408, 0.9732494354248047, 0.9774373769760132, 0.9814372658729553, 0.9859088659286499, 0.9868733882904053, 0.9908856153488159, 0.9940900802612305, 0.9968464374542236, 0.9989800453186035]"
652,241_0,natural,"[0.25210314989089966, 0.8618102669715881, 0.8379722833633423, 0.7823232412338257, 0.8139442205429077, 0.8092783689498901, 0.8374552130699158, 0.9300097227096558, 0.9231035113334656, 0.9239412546157837, 0.9081310629844666, 0.9113850593566895, 0.9562360048294067, 0.9507846832275391, 0.947848379611969, 0.9631741046905518, 0.9632642269134521, 0.9567065238952637, 0.9653943181037903, 0.9801750183105469, 0.9906792640686035, 0.9908603429794312, 0.9922358393669128, 0.9875975847244263, 0.9899068474769592, 0.9942667484283447, 0.9970493316650391, 0.9970449209213257, 0.997836172580719, 0.9986364841461182, 0.998969316482544, 0.9990968704223633, 0.9992297887802124, 0.9993122220039368, 0.9989259839057922, 0.9938608407974243, 0.9988975524902344, 0.999108076095581, 0.9991493225097656, 0.9990065097808838, 0.9978762865066528, 0.9978510141372681, 0.9988244771957397, 0.9992290735244751, 0.998542308807373, 0.9981032609939575, 0.9977389574050903, 0.998201310634613, 0.9959866404533386, 0.9945268630981445]","[0.10353052616119385, 0.24547946453094482, 0.28070294857025146, 0.28865039348602295, 0.30714404582977295, 0.37617361545562744, 0.394966721534729, 0.49320685863494873, 0.49973607063293457, 0.5328985452651978, 0.5124520063400269, 0.5714608430862427, 0.6388763189315796, 0.6571943163871765, 0.6618821620941162, 0.6812195181846619, 0.7193956971168518, 0.7094245553016663, 0.7261413931846619, 0.7461390495300293, 0.7744628190994263, 0.7844643592834473, 0.7885470390319824, 0.8007707595825195, 0.8171031475067139, 0.8208375573158264, 0.8344852328300476, 0.8423377871513367, 0.8529454469680786, 0.860837459564209, 0.8661959171295166, 0.8693007230758667, 0.8724071979522705, 0.8770543336868286, 0.8810195922851562, 0.8865371942520142, 0.8946496248245239, 0.899730920791626, 0.9083213806152344, 0.9117781519889832, 0.9174941778182983, 0.9251267313957214, 0.9323992133140564, 0.9415855407714844, 0.9474264979362488, 0.9571782350540161, 0.9685370326042175, 0.9780987501144409, 0.983633279800415, 0.9945268630981445]"
