,id,naturalness,next,final
306,120_4,natural,"[0.24887526035308838, 0.7838622331619263, 0.6454742550849915, 0.8390375375747681, 0.9298644065856934, 0.9539387822151184, 0.9693185091018677, 0.9849429130554199, 0.9910837411880493, 0.9932044744491577]","[0.021879136562347412, 0.22637248039245605, 0.40263795852661133, 0.6949341893196106, 0.8274142742156982, 0.8830634355545044, 0.9208380579948425, 0.9576892852783203, 0.9788987040519714, 0.9932044744491577]"
305,120_2,natural,"[0.20575296878814697, 0.6870943903923035, 0.8112916350364685, 0.7959168553352356, 0.8688174486160278, 0.9232915639877319, 0.9617142677307129, 0.9865320920944214, 0.9921239614486694, 0.9924629926681519]","[0.03909569978713989, 0.3051156997680664, 0.5005527138710022, 0.5909013748168945, 0.8017433881759644, 0.8683854341506958, 0.932207465171814, 0.9635950326919556, 0.981147289276123, 0.9924629926681519]"
304,119_8,natural,"[0.07378149032592773, 0.7545527219772339, 0.8123357892036438, 0.8582031726837158, 0.8962419033050537, 0.9588989019393921, 0.9828944206237793, 0.9892759919166565, 0.9882006645202637, 0.9832617044448853]","[0.07336080074310303, 0.45066046714782715, 0.5544362664222717, 0.6851187348365784, 0.7940165996551514, 0.88165283203125, 0.9108800888061523, 0.9397007822990417, 0.9574246406555176, 0.9832617044448853]"
303,119_5,natural,"[0.10416758060455322, 0.5729251503944397, 0.717673659324646, 0.8240407705307007, 0.921108067035675, 0.9430458545684814, 0.9860732555389404, 0.9926290512084961, 0.9930397272109985, 0.994270920753479]","[0.030602633953094482, 0.34353864192962646, 0.5107017159461975, 0.792233943939209, 0.8375570774078369, 0.8689686059951782, 0.9546694755554199, 0.9745630025863647, 0.9825563430786133, 0.994270920753479]"
302,119_4,natural,"[0.12362557649612427, 0.5549132227897644, 0.8774923086166382, 0.9217110872268677, 0.9412930607795715, 0.9316531419754028, 0.9766349792480469, 0.9868842363357544, 0.993789553642273, 0.9931855201721191]","[0.036487579345703125, 0.36720770597457886, 0.7125406265258789, 0.78150475025177, 0.8505088090896606, 0.8865599632263184, 0.9377472400665283, 0.9636545181274414, 0.9800418615341187, 0.9931855201721191]"
301,118_0,natural,"[0.17621320486068726, 0.6807136535644531, 0.8684209585189819, 0.8519071936607361, 0.8927373886108398, 0.9697383642196655, 0.9807980060577393, 0.9775753617286682, 0.9895625114440918, 0.9883800745010376]","[0.13277506828308105, 0.40247344970703125, 0.5506042242050171, 0.6059943437576294, 0.6457368731498718, 0.8141842484474182, 0.8882668018341064, 0.9278298616409302, 0.9636622667312622, 0.9883800745010376]"
299,117_8,natural,"[0.141357421875, 0.7118765711784363, 0.7913032174110413, 0.9464758634567261, 0.9707692861557007, 0.987994909286499, 0.9928420186042786, 0.9942165017127991, 0.9963462948799133, 0.9950198531150818]","[0.09041589498519897, 0.44256508350372314, 0.6320867538452148, 0.856163740158081, 0.8871490955352783, 0.9349042177200317, 0.9539746642112732, 0.9720826745033264, 0.9868077635765076, 0.9950198531150818]"
298,117_7,natural,"[0.1844160556793213, 0.6301587224006653, 0.9088709354400635, 0.9098752737045288, 0.9561941027641296, 0.9696135520935059, 0.9940819144248962, 0.9949331283569336, 0.9960513114929199, 0.9953221082687378]","[0.08508902788162231, 0.4055356979370117, 0.6935298442840576, 0.7774337530136108, 0.8881957530975342, 0.91375732421875, 0.957454264163971, 0.9716138243675232, 0.9856337904930115, 0.9953221082687378]"
297,117_0,natural,"[0.19111084938049316, 0.7385194897651672, 0.9118458032608032, 0.9466978311538696, 0.9611242413520813, 0.9906118512153625, 0.9954557418823242, 0.9961891174316406, 0.9957519173622131, 0.9913768768310547]","[0.12356621026992798, 0.5492714643478394, 0.7827786803245544, 0.8503173589706421, 0.8836126923561096, 0.9288524985313416, 0.9485994577407837, 0.9647185802459717, 0.9780688881874084, 0.9913768768310547]"
296,116_4,natural,"[0.17319703102111816, 0.6675925254821777, 0.8873909711837769, 0.9416410326957703, 0.9678716659545898, 0.984916627407074, 0.9489127993583679, 0.9791589975357056, 0.9962764382362366, 0.9941781759262085]","[0.0219498872756958, 0.5812951922416687, 0.8164402842521667, 0.8867982625961304, 0.9037490487098694, 0.9401281476020813, 0.9506715536117554, 0.9582058191299438, 0.984631359577179, 0.9941781759262085]"
295,116_1,natural,"[0.06150752305984497, 0.6733023524284363, 0.7681747078895569, 0.9599451422691345, 0.9752873182296753, 0.9906893372535706, 0.9977414608001709, 0.9964761734008789, 0.9966608881950378, 0.9980171322822571]","[0.006482958793640137, 0.5665087699890137, 0.7022039890289307, 0.8863958120346069, 0.9440006017684937, 0.9718579649925232, 0.9751819968223572, 0.9811471104621887, 0.992079496383667, 0.9980171322822571]"
294,116_0,natural,"[0.025200963020324707, 0.6700844764709473, 0.743678867816925, 0.8965119123458862, 0.9893653988838196, 0.9944594502449036, 0.9983882904052734, 0.998157799243927, 0.99763423204422, 0.9980596899986267]","[0.04353398084640503, 0.4738112688064575, 0.6570618152618408, 0.8534054756164551, 0.9579774141311646, 0.9707207679748535, 0.9798499941825867, 0.9858781695365906, 0.992807149887085, 0.9980596899986267]"
293,115_2,natural,"[0.16770362854003906, 0.7105599641799927, 0.8136484622955322, 0.8863925337791443, 0.9345811605453491, 0.9537675380706787, 0.9590157270431519, 0.9830471277236938, 0.989433765411377, 0.9822317957878113]","[0.10680621862411499, 0.3630102276802063, 0.5627413988113403, 0.6312791109085083, 0.7328092455863953, 0.8033068180084229, 0.872636079788208, 0.9195165038108826, 0.9559745192527771, 0.9822317957878113]"
307,120_7,natural,"[0.18114227056503296, 0.7859174609184265, 0.554351806640625, 0.7410616874694824, 0.8118160367012024, 0.8973971605300903, 0.9574244022369385, 0.9827251434326172, 0.9907866716384888, 0.9868152141571045]","[0.048420608043670654, 0.3716336488723755, 0.42277228832244873, 0.5063720941543579, 0.6880397796630859, 0.8514658212661743, 0.9106942415237427, 0.944977879524231, 0.9703867435455322, 0.9868152141571045]"
288,113_8,natural,"[0.08236813545227051, 0.5057337284088135, 0.7644110918045044, 0.8729804754257202, 0.8937770128250122, 0.9404405355453491, 0.9770904779434204, 0.9889366626739502, 0.9896894693374634, 0.9897663593292236]","[0.06422603130340576, 0.26232290267944336, 0.5914478898048401, 0.7480481863021851, 0.7635189890861511, 0.8708133697509766, 0.9298840761184692, 0.9577559232711792, 0.971560001373291, 0.9897663593292236]"
286,113_5,natural,"[0.13996076583862305, 0.5065701603889465, 0.8533622026443481, 0.9293785095214844, 0.9455475807189941, 0.9491853713989258, 0.9569630026817322, 0.9717597961425781, 0.9873099327087402, 0.9903450012207031]","[0.08602482080459595, 0.33191996812820435, 0.6659116148948669, 0.7448774576187134, 0.7590253353118896, 0.834994912147522, 0.8975251913070679, 0.9437037110328674, 0.9765756130218506, 0.9903450012207031]"
285,113_3,natural,"[0.19955796003341675, 0.48205018043518066, 0.6319376826286316, 0.8109394311904907, 0.8915839195251465, 0.9422568082809448, 0.9697628617286682, 0.9775249361991882, 0.9910356998443604, 0.9945952296257019]","[0.03297656774520874, 0.2311490774154663, 0.442501425743103, 0.6325063705444336, 0.8028976917266846, 0.840445876121521, 0.9107141494750977, 0.9443936347961426, 0.9796878099441528, 0.9945952296257019]"
284,113_0,natural,"[0.18515920639038086, 0.4836106300354004, 0.7286503314971924, 0.8496243953704834, 0.9192251563072205, 0.9547252655029297, 0.976570725440979, 0.9868505001068115, 0.9897582530975342, 0.9912806749343872]","[0.08034801483154297, 0.2546977996826172, 0.6278301477432251, 0.6858448386192322, 0.8060478568077087, 0.8664254546165466, 0.9197101593017578, 0.9472348690032959, 0.9748103618621826, 0.9912806749343872]"
280,111_3,natural,"[0.054717183113098145, 0.6832894086837769, 0.9159089922904968, 0.9495497345924377, 0.9416540861129761, 0.965913712978363, 0.9823541045188904, 0.9950475692749023, 0.9963412880897522, 0.996426522731781]","[0.005321979522705078, 0.6485062837600708, 0.8261166214942932, 0.8961696624755859, 0.9403876066207886, 0.9513723850250244, 0.9728630185127258, 0.9857722520828247, 0.990101158618927, 0.996426522731781]"
278,110_7,natural,"[0.21644413471221924, 0.5574634075164795, 0.42674803733825684, 0.8338130712509155, 0.8905330896377563, 0.9266015887260437, 0.9576009511947632, 0.963557243347168, 0.9817125797271729, 0.9899053573608398]","[0.06942194700241089, 0.18903809785842896, 0.38403135538101196, 0.673244059085846, 0.791456401348114, 0.8388370275497437, 0.8934262990951538, 0.9192154407501221, 0.967454195022583, 0.9899053573608398]"
277,110_2,natural,"[0.20083951950073242, 0.44552457332611084, 0.5689586400985718, 0.830803394317627, 0.8834953308105469, 0.9349621534347534, 0.9648904800415039, 0.9785675406455994, 0.98557049036026, 0.9912483096122742]","[0.08624398708343506, 0.2142810821533203, 0.40397554636001587, 0.6821753978729248, 0.7221167683601379, 0.8295009136199951, 0.9004124999046326, 0.9453039169311523, 0.9712855815887451, 0.9912483096122742]"
272,108_5,natural,"[0.2258433699607849, 0.528094470500946, 0.7173844575881958, 0.8371149301528931, 0.9195005893707275, 0.964368462562561, 0.9799440503120422, 0.9875653982162476, 0.9924616813659668, 0.9938229322433472]","[0.07134473323822021, 0.1654059886932373, 0.558441162109375, 0.7423330545425415, 0.8591597080230713, 0.913156270980835, 0.9435354471206665, 0.9629634618759155, 0.9803718328475952, 0.9938229322433472]"
271,108_4,natural,"[0.17178142070770264, 0.6615020036697388, 0.8638105988502502, 0.919028639793396, 0.9558511972427368, 0.9761998653411865, 0.9786815643310547, 0.9958845973014832, 0.997932493686676, 0.9979103803634644]","[0.1305239200592041, 0.41998034715652466, 0.7474901676177979, 0.8178814649581909, 0.8711743354797363, 0.933290958404541, 0.9666910171508789, 0.9893881678581238, 0.9945559501647949, 0.9979103803634644]"
270,107_8,natural,"[0.22455310821533203, 0.6514198184013367, 0.6745249032974243, 0.815174400806427, 0.8940826654434204, 0.8845791220664978, 0.9482191801071167, 0.9723747968673706, 0.9779592156410217, 0.9850078821182251]","[0.20444083213806152, 0.37200671434402466, 0.42993223667144775, 0.5273436307907104, 0.6350152492523193, 0.7123798131942749, 0.791490912437439, 0.8836231231689453, 0.9403204917907715, 0.9850078821182251]"
269,107_7,natural,"[0.1953737735748291, 0.7895811200141907, 0.8547035455703735, 0.9307479858398438, 0.9515981078147888, 0.9561856985092163, 0.9695745706558228, 0.9764713048934937, 0.9870059490203857, 0.9841232895851135]","[0.1404961347579956, 0.5136288404464722, 0.6064318418502808, 0.6643105745315552, 0.7048934698104858, 0.7801209688186646, 0.8500242233276367, 0.9128161668777466, 0.9599778652191162, 0.9841232895851135]"
268,107_4,natural,"[0.2761108875274658, 0.6372681856155396, 0.6976314783096313, 0.8729134798049927, 0.908132016658783, 0.8932498693466187, 0.9629980325698853, 0.956626296043396, 0.9786633253097534, 0.9822508096694946]","[0.05981743335723877, 0.2321544885635376, 0.40586304664611816, 0.5330597162246704, 0.657485842704773, 0.7232377529144287, 0.7936921715736389, 0.8551838397979736, 0.9381260871887207, 0.9822508096694946]"
267,107_1,natural,"[0.23277723789215088, 0.6371123790740967, 0.8376730680465698, 0.94642174243927, 0.9460361003875732, 0.970327615737915, 0.9858298301696777, 0.9923638105392456, 0.9914255142211914, 0.9871737957000732]","[0.10157275199890137, 0.4562535881996155, 0.6675814986228943, 0.7747988104820251, 0.8404896855354309, 0.8836814165115356, 0.9158645868301392, 0.9445716738700867, 0.9669467210769653, 0.9871737957000732]"
266,107_0,natural,"[0.14898496866226196, 0.6844000816345215, 0.8666036128997803, 0.9176720380783081, 0.950977087020874, 0.9707287549972534, 0.982075572013855, 0.9906657934188843, 0.9921092391014099, 0.991081714630127]","[0.12969636917114258, 0.5112607479095459, 0.6554509401321411, 0.7279330492019653, 0.8021878004074097, 0.8685357570648193, 0.9130746126174927, 0.9463726878166199, 0.9733940362930298, 0.991081714630127]"
287,113_6,natural,"[0.20428991317749023, 0.5311140418052673, 0.5484106540679932, 0.6617919206619263, 0.857787013053894, 0.9128831624984741, 0.9609254598617554, 0.9720590114593506, 0.9902047514915466, 0.9911075830459595]","[0.08929234743118286, 0.22376000881195068, 0.35210686922073364, 0.5391169786453247, 0.729092001914978, 0.7832539677619934, 0.8984449505805969, 0.9372771978378296, 0.9739102721214294, 0.9911075830459595]"
308,121_1,natural,"[0.1236991286277771, 0.6766954660415649, 0.7995319962501526, 0.904607355594635, 0.9134210348129272, 0.9293341636657715, 0.946189284324646, 0.9654964208602905, 0.9726743698120117, 0.9893988370895386]","[0.1659185290336609, 0.3360956311225891, 0.4780297875404358, 0.5700268745422363, 0.6432556509971619, 0.7072428464889526, 0.8075363039970398, 0.8932943344116211, 0.9456328749656677, 0.9893988370895386]"
309,121_3,natural,"[0.06710106134414673, 0.5041863322257996, 0.7481105327606201, 0.8671296834945679, 0.9320216178894043, 0.9683597683906555, 0.9775677919387817, 0.9878566265106201, 0.9933857917785645, 0.9947072267532349]","[0.1469985842704773, 0.18970394134521484, 0.4681714177131653, 0.6937962770462036, 0.795628547668457, 0.8810292482376099, 0.925855278968811, 0.9643160104751587, 0.9843406677246094, 0.9947072267532349]"
310,121_6,natural,"[0.1063273549079895, 0.6646401286125183, 0.8235511779785156, 0.891693115234375, 0.9428290128707886, 0.9620571732521057, 0.9610216617584229, 0.9795858860015869, 0.9912313222885132, 0.9917571544647217]","[0.09933704137802124, 0.3867340683937073, 0.6015418171882629, 0.7232736349105835, 0.8089786767959595, 0.8101997375488281, 0.8588249683380127, 0.9356724619865417, 0.9738233089447021, 0.9917571544647217]"
349,134_2,natural,"[0.2492942214012146, 0.6464647054672241, 0.5211832523345947, 0.8014346361160278, 0.9013841152191162, 0.9748677015304565, 0.9893009066581726, 0.9917882680892944, 0.9935810565948486, 0.9918330907821655]","[0.044081151485443115, 0.16050046682357788, 0.3201109766960144, 0.6925950050354004, 0.8409179449081421, 0.9201182126998901, 0.9386301040649414, 0.9593142867088318, 0.9772793054580688, 0.9918330907821655]"
347,133_1,natural,"[0.15402472019195557, 0.6137893199920654, 0.9228077530860901, 0.9574111700057983, 0.975902795791626, 0.9766024351119995, 0.9782472848892212, 0.9910557866096497, 0.9950560331344604, 0.995369553565979]","[0.03533506393432617, 0.3992142677307129, 0.7398065328598022, 0.783469557762146, 0.8419601917266846, 0.8838634490966797, 0.9252612590789795, 0.9663615822792053, 0.9854238629341125, 0.995369553565979]"
346,133_0,natural,"[0.1008453369140625, 0.6138795614242554, 0.8900608420372009, 0.8738773465156555, 0.9580044746398926, 0.9635611176490784, 0.990251898765564, 0.9907964468002319, 0.9940834045410156, 0.9933239221572876]","[0.008753299713134766, 0.4921003580093384, 0.726803183555603, 0.7801015377044678, 0.8478667140007019, 0.8930961489677429, 0.9412053823471069, 0.9598084092140198, 0.9798249006271362, 0.9933239221572876]"
344,132_6,natural,"[0.21336686611175537, 0.4953709840774536, 0.729485034942627, 0.8878837823867798, 0.923228919506073, 0.938800573348999, 0.957980215549469, 0.9707736372947693, 0.978187620639801, 0.9864978194236755]","[0.012915253639221191, 0.21590155363082886, 0.4491952657699585, 0.6985912322998047, 0.7808805704116821, 0.8231414556503296, 0.880903422832489, 0.9239944219589233, 0.9635204076766968, 0.9864978194236755]"
343,132_5,natural,"[0.09696847200393677, 0.6891056299209595, 0.898939847946167, 0.9330573081970215, 0.9452292919158936, 0.9577761888504028, 0.9684929251670837, 0.9822516441345215, 0.9853734970092773, 0.988394558429718]","[-0.0032138824462890625, 0.4481014609336853, 0.7155925035476685, 0.762505054473877, 0.829299807548523, 0.8693971633911133, 0.8801106214523315, 0.9331005811691284, 0.9638442397117615, 0.988394558429718]"
342,132_1,natural,"[0.11169612407684326, 0.7501055598258972, 0.8464939594268799, 0.8934018611907959, 0.9396575689315796, 0.9132910966873169, 0.9549118876457214, 0.978672206401825, 0.9818676710128784, 0.9831896424293518]","[-0.00815427303314209, 0.4604182243347168, 0.5960490703582764, 0.6239719986915588, 0.7184772491455078, 0.7837191820144653, 0.8768160939216614, 0.9292540550231934, 0.9531197547912598, 0.9831896424293518]"
678,249_6,natural,"[0.130499005317688, 0.637592613697052, 0.8278598785400391, 0.9260412454605103, 0.953557014465332, 0.9421737194061279, 0.9698337316513062, 0.9841530323028564, 0.9905369281768799, 0.9921294450759888]","[0.07651937007904053, 0.3357343077659607, 0.5706812739372253, 0.7078099250793457, 0.7814440727233887, 0.832019567489624, 0.9174487590789795, 0.9514340162277222, 0.9761978983879089, 0.9921294450759888]"
337,130_8,natural,"[0.07415997982025146, 0.7149263024330139, 0.7387779355049133, 0.8410515785217285, 0.9044307470321655, 0.9366235733032227, 0.9789104461669922, 0.9858074188232422, 0.9916397929191589, 0.9922576546669006]","[0.15868830680847168, 0.3294646143913269, 0.41428691148757935, 0.5887077450752258, 0.7260826230049133, 0.8125219941139221, 0.9100491404533386, 0.9448680877685547, 0.9769715070724487, 0.9922576546669006]"
